Sqr Ft (sqft),Beds,Bath,Lot Size (sqft),Age,Beds_Bath,Sqr Ft^2,Price ($)
7.427144133408616,2.0,2.0,8.669227347271736,42.0,4.0,2822400.0,158999.99999999997
7.931644021454311,4.0,3.5,8.669227347271736,45.0,14.0,7745089.0,419990.00000000035
7.639642287858013,4.0,2.0,9.254835611862735,4.0,8.0,4318084.0,369999.0000000001
7.496097345175956,3.0,2.0,9.16785032035523,45.0,7.5,3240000.0,145000.00000000012
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,39950.00000000003
7.480992162869525,3.0,2.0,8.702842538302868,6.0,6.0,3143529.0,326900.0
7.099201743553092,2.0,2.0,8.669227347271736,44.0,4.0,1464100.0,139900.0000000001
7.390798521735676,4.0,2.0,9.091669442258505,71.0,8.0,2624400.0,244900.00000000015
7.4815557019095165,3.0,3.0,9.246961555431827,64.0,9.0,3147076.0,334899.9999999999
7.793586803371584,3.0,4.0,8.669227347271736,45.0,12.0,5875776.0,329900.0000000001
7.828834527588089,5.0,3.0,8.669227347271736,45.0,15.0,6305121.0,269100.0000000001
6.731018100482083,2.0,2.0,8.669227347271736,4.0,4.0,700569.0,844900.0
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,28000.00000000002
7.496097345175956,3.0,2.0,8.669227347271736,129.0,6.0,3240000.0,394900.0000000002
7.827240901752812,3.0,2.5,8.669227347271736,45.0,7.5,6285049.0,362990.0000000002
7.312553498102598,2.0,2.0,9.127610724377186,52.0,4.0,2244004.0,418900.0000000003
7.633853559681768,3.0,4.0,8.669227347271736,72.0,12.0,4268356.0,2499999.9999999995
6.985641817639208,3.0,1.0,8.699348067653093,65.0,3.0,1166400.0,94994.99999999994
7.655864017616056,3.0,3.0,8.669227347271736,8.0,9.0,4460544.0,460000.0000000002
7.686162303492906,3.0,3.0,7.868636894184167,4.0,9.0,4739329.0,425000.0000000002
7.368339686311381,3.0,3.0,8.669227347271736,20.0,9.0,2509056.0,144900.00000000012
7.126890808898808,3.0,3.0,7.885329239273191,38.0,9.0,1547536.0,134999.99999999997
7.916078096302786,4.0,3.0,8.669227347271736,26.0,12.0,7507600.0,284900.00000000023
7.607381425639791,3.0,3.0,8.744169388750624,99.0,9.0,4048144.0,369899.9999999998
8.013343181386672,5.0,3.5,8.888894669371593,28.0,17.5,9120400.0,425000.0000000002
6.794586580876499,2.0,1.0,8.967249182852276,75.0,2.0,795664.0,54750.000000000044
7.496097345175956,3.0,2.0,7.506591780070841,108.0,7.5,3240000.0,284999.99999999994
7.165493475060845,3.0,1.0,8.849513965486398,82.0,3.0,1671849.0,86899.99999999997
7.126087273299125,3.0,2.0,8.669227347271736,113.0,6.0,1545049.0,1194999.999999999
10.397055108865839,1.0,1.0,8.538758969330798,110.0,1.0,1073348644.0,674999.9999999998
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,139999.9999999999
7.3752557780097545,2.0,2.0,8.669227347271736,45.0,4.0,2544025.0,403312.00000000035
8.028455164114252,4.0,2.5,8.669227347271736,45.0,10.0,9400356.0,237900.0000000002
6.580639137284949,1.0,1.0,8.967121656230923,49.0,1.0,518400.0,139900.0000000001
8.270013062273787,5.0,4.0,8.669227347271736,45.0,20.0,15241216.0,499899.99999999994
7.403061091090091,3.0,3.0,8.669227347271736,52.0,9.0,2689600.0,304999.99999999977
7.5652752818989315,4.0,2.0,8.664405571096625,17.0,8.0,3721041.0,276000.0000000002
6.934397209928558,3.0,1.0,8.35936910622267,84.0,3.0,1052676.0,49900.000000000015
7.117205503164344,3.0,1.0,8.379539026117442,97.0,3.0,1517824.0,91900.00000000003
7.0326242610280065,3.0,1.0,9.054972284742485,68.0,3.0,1281424.0,185000.00000000006
7.484930283289661,3.0,2.5,8.338783971442199,39.0,7.5,3168400.0,275000.0000000002
6.912742820493176,4.0,1.0,8.369388996647842,87.0,4.0,1008016.0,19899.999999999993
7.273092595999522,3.0,2.0,8.474911799159631,18.0,6.0,2073600.0,310000.0000000002
7.142036574706803,2.0,2.0,8.669227347271736,4.0,4.0,1595169.0,224727.00000000006
7.773173680482536,5.0,3.0,9.121399862679535,49.0,15.0,5640625.0,234899.99999999985
7.539027055823995,3.0,2.0,8.669227347271736,82.0,6.0,3530641.0,299000.00000000006
7.709308333385869,3.0,3.0,8.371936178759098,10.0,9.0,4963984.0,329900.0000000001
7.283448228756631,2.0,2.0,8.669227347271736,19.0,4.0,2117025.0,174900.00000000006
7.496097345175956,3.0,2.0,8.391403185357937,45.0,7.5,3240000.0,57000.000000000044
7.860570785538664,4.0,3.0,7.3783837129967145,108.0,12.0,6718464.0,499999.99999999977
7.808729306744399,3.0,3.0,8.885025658050846,6.0,9.0,6056521.0,281989.99999999977
7.5595594960077,3.0,4.0,7.360739903058278,10.0,12.0,3678724.0,379000.0000000002
7.349873704738337,3.0,2.0,8.594339400592892,73.0,6.0,2418025.0,148000.00000000015
8.258422462458876,5.0,3.0,8.669227347271736,69.0,15.0,14891881.0,1597000.0000000005
7.2633296174768365,3.0,2.0,8.669227347271736,113.0,6.0,2033476.0,5999999.000000005
7.357556200910353,4.0,2.0,7.824445930877619,92.0,8.0,2455489.0,224900.00000000012
6.821107472256465,2.0,2.0,7.81762544305337,16.0,4.0,839056.0,185000.00000000006
8.309676895987726,4.0,3.0,8.669227347271736,44.0,12.0,16499844.0,369899.9999999998
6.732210706467206,2.0,1.0,6.910750787961936,123.0,2.0,702244.0,39899.99999999998
6.525029657843462,1.0,1.0,8.669227347271736,5.0,1.0,463761.0,410999.0000000001
6.742880635791903,2.0,1.0,8.669227347271736,7.0,2.0,717409.0,695000.0
7.665284718471351,4.0,2.0,9.09873819539488,48.0,8.0,4545424.0,275000.0000000002
6.966024187106113,2.0,2.0,8.669227347271736,5.0,4.0,1121481.0,799900.0000000002
8.11162807830774,4.0,4.0,8.921324076511265,33.0,16.0,11102224.0,425000.0000000002
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,175000.00000000012
7.3613754289773485,3.0,2.0,8.669227347271736,50.0,6.0,2474329.0,199000.0000000001
7.27655640271871,3.0,1.0,8.418697944667139,76.0,7.5,2088025.0,309899.99999999977
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,195899.99999999983
7.669028288589683,3.0,3.0,8.669227347271736,63.0,9.0,4579600.0,275000.0000000002
6.787844982309579,2.0,1.0,8.669227347271736,67.0,2.0,784996.0,40000.0
7.533158807455563,3.0,3.0,8.59452453435256,7.0,9.0,3489424.0,294999.9999999998
8.55159461813357,5.0,5.0,8.669227347271736,31.0,25.0,26770276.0,2148999.9999999986
8.006700845440367,9.0,7.0,8.949365142352965,39.0,63.0,9000000.0,1499999.9999999986
7.714677473800927,3.0,2.0,8.245121966478605,64.0,6.0,5017600.0,1095000.0000000005
7.496097345175956,3.0,2.0,8.701512750872865,45.0,7.5,3240000.0,25000.000000000004
7.321849713788356,4.0,2.0,8.669227347271736,50.0,8.0,2286144.0,315000.0000000002
7.665284718471351,4.0,4.0,8.697011617992073,99.0,16.0,4545424.0,1325000.0000000007
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,324999.9999999999
7.690743163541872,5.0,3.0,9.018089684104343,56.0,15.0,4782969.0,398999.99999999977
7.186144304522325,3.0,2.0,9.212338374638856,63.0,6.0,1742400.0,324999.9999999999
7.332369205929062,3.0,2.0,8.695171998776056,29.0,6.0,2334784.0,279000.0000000001
11.626593378447135,1.0,1.0,8.669227347271736,59.0,1.0,12552289369.0,725000.0000000006
7.280008252884188,4.0,1.0,8.237743803890933,93.0,4.0,2102500.0,156499.99999999985
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,75000.00000000004
7.824445930877619,3.0,2.0,8.669227347271736,9.0,7.5,6250000.0,64999.999999999956
8.057377488557991,3.0,2.0,8.669227347271736,45.0,6.0,9960336.0,336955.99999999994
7.728855823852543,3.0,3.0,9.21024036697585,91.0,9.0,5161984.0,9000.0
6.436150368369428,1.0,1.0,7.6236419465115715,93.0,1.0,388129.0,288999.9999999999
6.431331081933479,3.0,1.0,8.669227347271736,67.0,7.5,384400.0,674999.9999999998
8.069342366811636,5.0,3.0,8.734881892047483,15.0,15.0,10201636.0,548000.0
7.795646536334594,3.0,3.0,8.669227347271736,47.0,9.0,5900041.0,139356.00000000003
6.398594934535208,2.0,1.0,9.116578992161708,61.0,2.0,360000.0,344999.9999999997
7.25063551189868,3.0,2.0,8.861917004235215,25.0,6.0,1982464.0,180000.00000000003
7.429520842786462,4.0,2.0,8.784927626058323,48.0,8.0,2835856.0,329990.0000000003
7.6624678152002375,3.0,3.0,8.294049640102028,5.0,9.0,4519876.0,399900.0
7.744569809354496,4.0,3.0,9.225228984469933,61.0,12.0,5326864.0,464500.00000000035
7.201170883281678,3.0,2.0,7.601402334583733,83.0,6.0,1795600.0,829000.0000000002
7.496097345175956,3.0,2.0,8.778171881033469,45.0,7.5,3240000.0,19899.999999999993
7.077498053569231,2.0,2.0,7.05617528410041,43.0,4.0,1401856.0,215000.0
7.405495663199472,4.0,2.0,9.225228984469933,50.0,8.0,2702736.0,205000.0
8.412054873292933,5.0,5.0,8.794824928014517,103.0,25.0,20250000.0,1675000.0000000007
7.02197642307216,3.0,2.0,9.10063710688422,71.0,6.0,1254400.0,219999.99999999983
8.073714641109857,4.0,2.5,8.778171881033469,12.0,10.0,10291264.0,532500.0000000001
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,121000.00000000003
7.400009517162692,3.0,3.0,8.669227347271736,31.0,9.0,2673225.0,2800000.000000002
7.044032897274685,2.0,2.0,8.669227347271736,17.0,4.0,1311025.0,348000.0000000002
7.254177846456518,3.0,2.0,8.958925938694943,43.0,6.0,1996569.0,180000.00000000003
8.224431573221159,4.0,4.0,8.669227347271736,18.0,16.0,13912900.0,615000.0
6.992096427415888,2.0,2.0,8.669227347271736,52.0,4.0,1181569.0,319000.0
7.700295203420117,5.0,2.0,8.571681376700306,71.0,10.0,4875264.0,334899.9999999999
7.313886831633462,3.0,2.0,9.121399862679535,43.0,6.0,2250000.0,250900.00000000017
8.196987927258897,5.0,5.0,8.669227347271736,32.0,25.0,13169641.0,1249999.0000000005
7.763446388727362,3.0,2.0,8.735525185733225,121.0,7.5,5531904.0,1595000.0000000007
7.549082710812286,3.0,3.0,8.09009578318096,32.0,9.0,3602404.0,339500.0000000001
8.0861025356691,5.0,3.0,9.185842740375783,60.0,15.0,10549504.0,685000.0000000005
7.042286171939743,3.0,2.0,9.114710140960932,30.0,7.5,1306449.0,218182.99999999997
6.9440872082295275,2.0,2.0,8.059276223305648,65.0,4.0,1073296.0,714999.9999999995
7.252053951852814,3.0,2.0,8.51919119407891,94.0,6.0,1988100.0,170000.00000000012
8.679822114864455,4.0,3.0,8.669227347271736,75.0,12.0,34597924.0,1299999.9999999993
7.4377951216719325,4.0,2.0,8.669227347271736,45.0,8.0,2883204.0,217990.00000000015
7.472500744737558,2.0,2.0,8.45531778769815,35.0,4.0,3090564.0,384899.9999999998
7.764720544771477,3.0,4.0,7.696667081526462,16.0,12.0,5546025.0,599899.9999999997
7.4133673356952405,3.0,2.0,8.669227347271736,45.0,6.0,2745649.0,267962.0000000001
7.560601162768557,4.0,2.0,7.868636894184167,103.0,8.0,3686400.0,20000.000000000015
7.2813856635702825,3.0,2.0,8.764209507142004,117.0,6.0,2108304.0,114900.00000000006
7.58629630715272,4.0,2.0,8.548885638148727,45.0,8.0,3880900.0,170000.00000000012
7.635303886259415,4.0,3.0,8.824089482791823,4.0,12.0,4280761.0,239989.99999999988
8.555259392222693,5.0,6.0,8.669227347271736,6.0,30.0,26967249.0,999899.9999999997
8.45638105201948,4.0,4.0,8.669227347271736,35.0,16.0,22127616.0,899899.9999999997
7.976938756959434,4.0,4.0,8.62515033292133,14.0,16.0,8479744.0,299999.99999999977
6.996681488176539,3.0,1.0,8.815815203906352,69.0,3.0,1192464.0,199000.0000000001
7.4073177104694174,2.0,3.0,8.669227347271736,14.0,6.0,2712609.0,620000.0000000005
7.779885115070522,3.0,3.0,9.206432747145165,72.0,9.0,5716881.0,385000.00000000023
8.23217423638394,4.0,4.0,9.144841389743487,4.0,16.0,14130081.0,459899.99999999965
7.804251383528112,3.0,3.0,8.474703139795285,4.0,9.0,6002500.0,344950.0000000002
7.684324067681155,4.0,4.0,8.182279739259018,7.0,16.0,4721929.0,589000.0
7.827639546366422,4.0,3.0,8.669227347271736,4.0,12.0,6290064.0,365439.99999999977
7.590852123688581,3.0,2.5,8.669227347271736,45.0,7.5,3916441.0,288989.99999999994
7.496097345175956,3.0,2.0,8.669227347271736,5.0,7.5,3240000.0,225000.00000000015
7.208600337960199,3.0,2.0,8.669227347271736,44.0,6.0,1822500.0,529900.0
7.67368812926773,6.0,2.0,8.281723990411392,22.0,12.0,4622500.0,680000.0000000003
7.3783837129967145,3.0,2.0,9.10063710688422,66.0,6.0,2560000.0,439000.0000000001
7.947325027016463,3.0,3.0,7.456454555176209,95.0,9.0,7991929.0,1350000.0
7.171656822768514,2.0,3.0,7.301147805856032,39.0,6.0,1692601.0,199899.99999999997
7.881182202227102,6.0,4.0,7.824445930877619,15.0,24.0,7001316.0,449999.99999999994
7.126087273299125,3.0,2.0,8.473241303887054,35.0,6.0,1545049.0,330000.0000000001
7.6093665379542115,3.0,3.0,8.16223106548118,119.0,9.0,4064256.0,269899.99999999977
7.789454566086673,3.0,3.0,8.784927626058323,44.0,9.0,5827396.0,477000.00000000006
8.274611946209552,4.0,3.5,8.669227347271736,7.0,14.0,15382084.0,889415.9999999993
7.431299675155903,3.0,2.5,8.669227347271736,45.0,7.5,2845969.0,280489.99999999977
7.550135342488429,4.0,2.5,8.669227347271736,45.0,10.0,3610000.0,198000.00000000006
7.848933726364071,4.0,3.0,8.669227347271736,48.0,12.0,6563844.0,679899.9999999999
7.065613363597717,4.0,2.0,8.699348067653093,51.0,8.0,1368900.0,107000.00000000003
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,124999.9999999999
7.437206366871292,4.0,3.0,8.784927626058323,40.0,12.0,2879809.0,274900.00000000006
7.909489492673759,4.0,3.0,8.669227347271736,45.0,12.0,7409284.0,513800.0000000002
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,199999.99999999997
7.640123172695364,4.0,3.0,8.379539026117442,18.0,12.0,4322241.0,319899.99999999994
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,800000.0000000005
7.798523053625206,3.0,3.0,8.874168090363968,27.0,9.0,5934096.0,630000.0000000006
8.517393171418904,3.0,2.0,8.517593111437565,45.0,7.5,25000000.0,50000.000000000015
7.507690077819904,4.0,2.0,9.140561477368266,53.0,8.0,3316041.0,223789.99999999985
8.347353412124338,5.0,5.0,8.669227347271736,4.0,25.0,17791524.0,749000.0
7.440733707389261,2.0,2.0,8.701512750872865,8.0,4.0,2900209.0,298500.0000000001
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,84999.99999999996
7.3783837129967145,4.0,4.0,7.0909098220799835,98.0,16.0,2560000.0,249500.0000000002
8.001689978099135,4.0,4.0,8.839421607620602,73.0,16.0,8910225.0,539000.0000000001
7.577121930876679,3.0,3.0,8.669227347271736,49.0,9.0,3810304.0,575000.0000000001
7.841492924460013,3.0,3.0,7.891704659330107,4.0,9.0,6466849.0,499899.99999999994
6.966967138613983,2.0,2.0,8.669227347271736,15.0,4.0,1123600.0,378499.99999999965
7.806696372521179,4.0,2.5,8.780633799494984,21.0,10.0,6031936.0,319000.0
7.566311014772463,5.0,2.0,8.240385115516334,123.0,10.0,3728761.0,101055.00000000004
7.1631723908466425,6.0,2.0,8.7879833961978,120.0,12.0,1664100.0,74899.99999999999
7.674152921281675,3.0,2.0,8.89877535906107,42.0,7.5,4626801.0,974999.9999999999
7.1098794630722715,1.0,2.0,8.669227347271736,123.0,2.0,1495729.0,529000.0
7.496097345175956,3.0,3.0,8.633374945705647,22.0,9.0,3240000.0,479000.00000000035
8.340456012916183,4.0,4.0,8.999742789830492,8.0,16.0,17547721.0,875000.0
7.365180126021013,4.0,2.0,8.715880102296456,82.0,8.0,2493241.0,269899.99999999977
8.016647877057803,3.0,4.0,8.669227347271736,13.0,12.0,9180900.0,3295000.0000000005
7.080867896690782,2.0,1.0,8.268988209506656,99.0,2.0,1411344.0,525000.0000000003
7.938088726896952,3.0,3.0,8.744009988096744,9.0,9.0,7845601.0,479000.00000000035
6.634633357861686,1.0,1.0,8.669227347271736,22.0,1.0,577600.0,182900.00000000006
7.496097345175956,3.0,3.0,8.713910628493924,6.0,9.0,3240000.0,1599000.0000000007
7.44716835960004,3.0,3.0,6.55250788703459,7.0,9.0,2937796.0,439899.99999999994
7.167809184316444,2.0,1.0,8.849513965486398,68.0,2.0,1679616.0,72706.00000000001
7.0909098220799835,3.0,2.0,8.866581653303996,84.0,6.0,1440000.0,150000.00000000006
6.932447891572509,2.0,1.0,6.838405200847344,19.0,2.0,1048576.0,100000.00000000004
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,364999.99999999977
7.202661196523238,3.0,1.0,9.021235862885396,67.0,3.0,1800964.0,134999.99999999997
7.496097345175956,3.0,1.0,8.022896869601457,103.0,3.0,3240000.0,14999.99999999999
7.020190708311925,3.0,1.0,8.814776088545281,69.0,3.0,1249924.0,94899.99999999999
7.679713639966372,5.0,2.0,8.753529336516431,88.0,10.0,4678569.0,799900.0000000002
7.463936604468925,4.0,3.0,8.669227347271736,65.0,12.0,3038049.0,229900.00000000006
7.984803389734406,3.0,4.0,8.447199819595703,14.0,12.0,8614225.0,575000.0000000001
8.87360810154911,5.0,8.0,8.669227347271736,32.0,40.0,50979600.0,1595000.0000000007
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,169900.00000000003
7.968319500012717,4.0,3.5,8.669227347271736,45.0,14.0,8334769.0,545900.0
8.51919119407891,4.0,5.0,8.669227347271736,33.0,20.0,25090081.0,849900.0000000002
7.878534196140362,4.0,3.0,9.26321741157695,46.0,12.0,6964321.0,347000.00000000023
8.431199478249262,5.0,6.0,8.669227347271736,21.0,30.0,21040569.0,1450000.0000000002
8.160803920954665,4.0,5.0,8.555259392222693,6.0,20.0,12250000.0,5595000.000000002
7.57095858316901,3.0,3.0,8.715880102296456,6.0,9.0,3763600.0,240000.00000000003
7.580699752224563,3.0,2.0,8.669227347271736,45.0,6.0,3837681.0,300584.99999999977
7.13966033596492,3.0,2.0,9.010669176847115,44.0,6.0,1587600.0,187000.00000000012
6.493753839851686,1.0,1.0,8.669227347271736,55.0,1.0,435600.0,159999.99999999997
8.5016733797582,4.0,5.0,8.669227347271736,38.0,20.0,24226084.0,1545000.0000000005
6.705639094860003,2.0,1.0,8.561784074744113,77.0,2.0,665856.0,234899.99999999985
7.170888478512505,2.0,2.0,8.669227347271736,31.0,4.0,1690000.0,479500.00000000023
8.174984532943087,3.0,4.0,8.84937050375457,21.0,12.0,12602500.0,849000.0
7.0909098220799835,4.0,2.0,8.246433786160365,98.0,8.0,1440000.0,184899.99999999997
11.407576060361786,1.0,1.0,8.669227347271736,60.0,1.0,8100000000.0,299000.00000000006
7.73718007783463,2.0,3.0,7.25063551189868,17.0,6.0,5248681.0,800000.0000000005
7.807916628926408,4.0,3.0,7.9966538754626075,4.0,12.0,6046681.0,494867.99999999994
7.397561535524052,2.0,2.5,8.669227347271736,45.0,5.0,2660161.0,708989.9999999999
7.160069207596127,2.0,2.0,9.21542741102474,81.0,4.0,1653796.0,790000.0000000003
6.846943139585379,2.0,2.0,7.442492722794441,54.0,4.0,883600.0,139999.9999999999
7.754481547470383,4.0,3.0,8.314587291319576,6.0,12.0,5433561.0,360000.0000000001
7.741099090035366,3.0,3.0,8.669227347271736,35.0,9.0,5290000.0,729000.0000000003
8.207674424355282,5.0,4.0,9.021235862885396,23.0,20.0,13454224.0,594999.0000000001
7.321849713788356,3.0,2.0,8.57828829077605,85.0,6.0,2286144.0,89900.00000000007
7.765569081097317,6.0,3.0,8.985695694535705,115.0,18.0,5555449.0,1299999.9999999993
8.47782846789396,12.0,4.0,8.47782846789396,103.0,48.0,23097636.0,1200000.0000000005
8.993551586299981,5.0,6.0,8.669227347271736,17.0,30.0,64802500.0,6797999.999999997
7.00033446027523,3.0,1.0,8.190354403763262,72.0,3.0,1201216.0,93999.99999999997
7.438971592395862,3.0,2.0,8.669227347271736,68.0,6.0,2890000.0,1099999.9999999998
6.803505257608338,1.0,2.0,8.669227347271736,51.0,2.0,810000.0,139900.0000000001
7.519149957669823,3.0,2.0,8.669227347271736,69.0,6.0,3392964.0,165000.00000000015
7.704811922932594,4.0,3.0,8.669227347271736,55.0,12.0,4919524.0,460000.0000000002
7.112327444710911,3.0,2.0,8.379539026117442,41.0,6.0,1503076.0,249998.99999999983
6.444131256700441,1.0,1.0,8.669227347271736,65.0,1.0,394384.0,279000.0000000001
7.67693714581808,3.0,2.0,8.669227347271736,64.0,6.0,4652649.0,448999.99999999994
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,499999.99999999977
8.134760782418645,9.0,5.0,8.156223323194624,18.0,45.0,11628100.0,399853.0000000001
7.708859601047175,4.0,2.5,8.669227347271736,45.0,10.0,4959529.0,236599.99999999985
7.6511201757027,3.0,3.0,8.474911799159631,17.0,9.0,4418404.0,315000.0000000002
8.569975376855206,3.0,2.0,8.359134886757962,121.0,7.5,27772900.0,199899.99999999997
7.731930721948486,3.0,3.0,8.641885635373555,19.0,9.0,5193841.0,359900.0000000002
7.406103381237015,3.0,3.0,8.055157731819678,19.0,9.0,2706025.0,150000.00000000006
7.6586995582682995,3.0,3.0,9.210440366976517,71.0,9.0,4485924.0,398999.99999999977
8.517393171418904,4.0,4.0,8.669227347271736,4.0,16.0,25000000.0,249999.9999999998
7.373374309910049,4.0,2.0,8.476579508530941,102.0,8.0,2534464.0,229900.00000000006
7.496097345175956,3.0,1.0,7.243512974665482,103.0,3.0,3240000.0,48600.000000000015
7.409136443920128,4.0,2.0,8.006700845440367,117.0,8.0,2722500.0,144000.0
8.133293861222633,4.0,4.0,8.669227347271736,9.0,16.0,11594025.0,685000.0000000005
6.727431724850855,2.0,1.0,8.251663923605589,51.0,2.0,695556.0,175000.00000000012
8.38958706681109,5.0,4.0,8.379539026117442,62.0,20.0,19360000.0,749000.0
8.706490361946617,4.0,5.0,8.669227347271736,103.0,20.0,36493681.0,1190000.0000000002
7.698029170272805,3.0,2.0,9.072571442231286,24.0,6.0,4853209.0,364000.00000000006
8.034955024502159,6.0,2.0,8.476579508530941,113.0,12.0,9523396.0,289899.9999999999
7.941295570906532,5.0,3.0,9.280425979542871,43.0,15.0,7896100.0,599899.9999999997
6.9874902470009905,2.0,1.0,8.855663430700124,78.0,2.0,1170724.0,159649.99999999988
8.003697339094368,4.0,3.0,9.203416456903359,66.0,12.0,8946081.0,420000.0
7.24422751560335,2.0,1.0,9.072571442231286,83.0,2.0,1957201.0,288999.9999999999
7.629975707027789,3.0,2.0,8.474911799159631,123.0,6.0,4235364.0,484999.99999999965
6.904750769961838,2.0,2.0,8.669227347271736,46.0,4.0,992016.0,129900.00000000012
